crop_code;unit_cd;mean_cf_nat;mean_cf1;mean_cf2;mean_cf3;mean_cf4;mean_cf6;mean_cf7;mean_cf12;mean_cf99;note
23;10;0.0320000015199184;0.0320000015199184;0.0320000015199184;0.0320000015199184;0.0320000015199184;0.0320000015199184;0.0320000015199184;0.0320000015199184;0.0320000015199184;
23;11;0.455000013113022;0.455000013113022;0.455000013113022;0.455000013113022;0.455000013113022;0.455000013113022;0.455000013113022;0.455000013113022;0.455000013113022;Used jog ratio for teff to estimate container CF
23;12;0.197999998927116;0.197999998927116;0.197999998927116;0.197999998927116;0.194999992847443;0.197999998927116;0.200000002980232;0.197999998927116;0.197999998927116;
23;20;0.0900000035762787;0.0750000029802322;0.0750000029802322;0.0900000035762787;0.0900000035762787;0.0900000035762787;0.0900000035762787;0.0900000035762787;0.0900000035762787;
23;104;0.847000002861023;0.829999983310699;0.847000002861023;0.689999997615814;0.975000023841858;0.847000002861023;0.939999997615814;0.847000002861023;0.959999978542328;
23;109;0.177000001072884;0.177000001072884;0.177000001072884;0.177000001072884;0.177000001072884;0.177000001072884;0.177000001072884;0.177000001072884;0.177000001072884;
23;115;52.8330001831055;51;52.8330001831055;53.75;52.8330001831055;52.8330001831055;52.8330001831055;52.8330001831055;52.8330001831055;
23;117;0.294999986886978;0.294999986886978;0.294999986886978;0.294999986886978;0.294999986886978;0.294999986886978;0.294999986886978;0.294999986886978;0.294999986886978;Used jog ratio for teff to estimate container CF
23;119;52.8330001831055;51;52.8330001831055;53.75;52.8330001831055;52.8330001831055;52.8330001831055;52.8330001831055;52.8330001831055;
23;121;1.13399994373322;1.13399994373322;1.13399994373322;1.13399994373322;1.13399994373322;1.13399994373322;1.13399994373322;1.13399994373322;1.13399994373322;Used jog ratio for teff to estimate container CF
23;122;0.0640000030398369;0.0759999975562096;0.0900000035762787;0.0900000035762787;0.0740000009536743;0.0700000002980232;0.0700000002980232;0.0759999975562096;0.0759999975562096;
23;123;0.680999994277954;0.629999995231628;0.625;0.642000019550323;0.620000004768372;0.680999994277954;0.716000020503998;0.680999994277954;0.800000011920929;
24;1;1;1;1;1;1;1;1;1;1;
24;2;100;100;100;100;100;100;100;100;100;
24;7;4.6269998550415;4.6269998550415;4.6269998550415;4.6269998550415;4.6269998550415;4.6269998550415;4.6269998550415;4.6269998550415;4.6269998550415;Used large sini ratio for fenugreek to estimate container CF
24;9;36.7550010681152;26.0149993896484;26.0149993896484;26.0149993896484;26.0149993896484;26.0149993896484;26.0149993896484;26.0149993896484;26.0149993896484;Used large sini ratio for fenugreek to estimate container CF
24;11;0.328000009059906;0.328000009059906;0.328000009059906;0.328000009059906;0.328000009059906;0.328000009059906;0.328000009059906;0.328000009059906;0.328000009059906;Used large sini ratio for fenugreek to estimate container CF
24;12;0.14300000667572;0.14300000667572;0.14300000667572;0.14300000667572;0.14300000667572;0.14300000667572;0.14300000667572;0.14300000667572;0.14300000667572;Used large sini ratio for fenugreek to estimate container CF
24;104;0.611999988555908;0.611999988555908;0.611999988555908;0.611999988555908;0.611999988555908;0.611999988555908;0.611999988555908;0.611999988555908;0.611999988555908;Used large sini ratio for fenugreek to estimate container CF
24;109;0.128000006079674;0.128000006079674;0.128000006079674;0.128000006079674;0.128000006079674;0.128000006079674;0.128000006079674;0.128000006079674;0.128000006079674;Used large sini ratio for fenugreek to estimate container CF
24;115;36.5;36.5;36.5;36.5;36.5;36.5;36.5;36.5;36.5;
24;117;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;0.212999999523163;Used large sini ratio for fenugreek to estimate container CF
24;119;36.5;36.5;36.5;36.5;36.5;36.5;36.5;36.5;36.5;
24;121;0.819999992847443;0.819999992847443;0.819999992847443;0.819999992847443;0.819999992847443;0.819999992847443;0.819999992847443;0.819999992847443;0.819999992847443;Used large sini ratio for fenugreek to estimate container CF
24;122;0.0640000030398369;0.0549999997019768;0.0549999997019768;0.0549999997019768;0.0549999997019768;0.0549999997019768;0.0549999997019768;0.0549999997019768;0.0549999997019768;Used large sini ratio for fenugreek to estimate container CF
24;123;0.644999980926514;0.644999980926514;0.644999980926514;0.589999973773956;0.644999980926514;0.644999980926514;0.672999978065491;0.644999980926514;0.644999980926514;
25;1;1;1;1;1;1;1;1;1;1;
25;2;100;100;100;100;100;100;100;100;100;
25;4;31;31;31;31;31;31;31;31;31;
25;7;8.6540002822876;8.6540002822876;8.6540002822876;8.6540002822876;8.6540002822876;8.6540002822876;8.6540002822876;8.6540002822876;8.6540002822876;Used jog ratio for teff to estimate container CF
25;9;36.7550010681152;39.423999786377;39.423999786377;39.423999786377;39.423999786377;39.423999786377;39.423999786377;39.423999786377;39.423999786377;Used jog ratio for teff to estimate container CF
25;10;0.0320000015199184;0.0320000015199184;0.0320000015199184;0.0350000001490116;0.0299999993294477;0.0320000015199184;0.0320000015199184;0.0320000015199184;0.0320000015199184;
25;11;0.479999989271164;0.479999989271164;0.479999989271164;0.479999989271164;0.479999989271164;0.479999989271164;0.479999989271164;0.479999989271164;0.479999989271164;
25;12;0.170000001788139;0.170000001788139;0.170000001788139;0.170000001788139;0.170000001788139;0.170000001788139;0.170000001788139;0.170000001788139;0.170000001788139;
25;20;0.0820000022649765;0.0700000002980232;0.0700000002980232;0.0820000022649765;0.0820000022649765;0.0820000022649765;0.0820000022649765;0.0820000022649765;0.0820000022649765;
25;104;0.805000007152557;0.805000007152557;0.805000007152557;0.759999990463257;0.805000007152557;0.805000007152557;0.805000007152557;0.805000007152557;0.850000023841858;
25;109;0.180000007152557;0.180000007152557;0.180000007152557;0.180000007152557;0.180000007152557;0.180000007152557;0.180000007152557;0.180000007152557;0.180000007152557;Used jog ratio for teff to estimate container CF
25;115;64.1669998168945;57;64.1669998168945;67.75;64.1669998168945;64.1669998168945;64.1669998168945;64.1669998168945;64.1669998168945;
25;117;0.228000000119209;0.232999995350838;0.232999995350838;0.222000002861023;0.230000004172325;0.228000000119209;0.224999994039536;0.228000000119209;0.228000000119209;
25;119;64.1669998168945;57;64.1669998168945;67.75;64.1669998168945;64.1669998168945;64.1669998168945;64.1669998168945;64.1669998168945;
25;121;1.07799994945526;1.07799994945526;1.07799994945526;1.12800002098083;1.07799994945526;1.07799994945526;1.04499995708466;1.07799994945526;1.07799994945526;
25;122;0.0640000030398369;0.0719999969005585;0.0799999982118607;0.0799999982118607;0.068000003695488;0.0799999982118607;0.0599999986588955;0.0719999969005585;0.0719999969005585;
25;123;0.532999992370605;0.490000009536743;0.625;0.574999988079071;0.532999992370605;0.532999992370605;0.579999983310699;0.532999992370605;0.532999992370605;
26;1;1;1;1;1;1;1;1;1;1;
26;2;100;100;100;100;100;100;100;100;100;
26;7;5.86999988555908;5.86999988555908;5.86999988555908;5.86999988555908;5.86999988555908;5.86999988555908;5.86999988555908;5.86999988555908;5.86999988555908;
26;9;36.7550010681152;42.2400016784668;42.2400016784668;42.2400016784668;42.2400016784668;42.2400016784668;42.2400016784668;42.2400016784668;42.2400016784668;Used jog ratio for teff to estimate container CF
26;10;0.0350000001490116;0.0350000001490116;0.0350000001490116;0.0350000001490116;0.0350000001490116;0.0350000001490116;0.0350000001490116;0.0350000001490116;0.0350000001490116;
26;11;0.51800000667572;0.535000026226044;0.485000014305115;0.51800000667572;0.51800000667572;0.51800000667572;0.51800000667572;0.51800000667572;0.51800000667572;
26;12;0.197999998927116;0.197999998927116;0.197999998927116;0.197999998927116;0.185000002384186;0.197999998927116;0.204999998211861;0.197999998927116;0.197999998927116;
26;20;0.0869999974966049;0.0869999974966049;0.0869999974966049;0.0869999974966049;0.0869999974966049;0.0869999974966049;0.0869999974966049;0.0869999974966049;0.0869999974966049;
26;104;0.862999975681305;0.790000021457672;0.862999975681305;0.862999975681305;0.879999995231628;0.862999975681305;0.800000011920929;0.862999975681305;0.980000019073486;
